id,neighbourhood_cleansed,latitude,longitude,room_type,bedrooms,beds,price,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms
2014394,5e Arrondissement,45.76559,4.82645,Entire home/apt,1.0,1.0,$130.00,t,0,0,0,0,2021-09-15,1,1,0,0
2017746,4e Arrondissement,45.77445,4.83912,Entire home/apt,2.0,2.0,$70.00,t,0,0,0,266,2021-09-15,1,1,0,0
2020878,6e Arrondissement,45.76625,4.85209,Private room,1.0,1.0,$40.00,t,12,38,55,132,2021-09-15,1,0,1,0
2023674,9e Arrondissement,45.77378,4.80416,Entire home/apt,1.0,1.0,$76.00,t,20,50,80,355,2021-09-15,1,1,0,0
2025024,1er Arrondissement,45.77008,4.8331,Entire home/apt,,1.0,$30.00,t,0,0,0,0,2021-09-15,1,1,0,0
2055514,5e Arrondissement,45.75901,4.82386,Entire home/apt,1.0,2.0,$82.00,t,6,26,51,301,2021-09-15,4,4,0,0
2088942,3e Arrondissement,45.75507,4.87533,Entire home/apt,2.0,1.0,$45.00,t,0,0,0,226,2021-09-15,1,1,0,0
2134046,9e Arrondissement,45.77332,4.80863,Private room,2.0,5.0,$45.00,t,0,0,0,0,2021-09-15,2,0,2,0
2152784,3e Arrondissement,45.75143,4.88444,Entire home/apt,1.0,2.0,$75.00,t,0,0,7,282,2021-09-15,1,1,0,0
2167758,1er Arrondissement,45.77026,4.83597,Entire home/apt,1.0,1.0,$56.00,t,0,0,0,257,2021-09-15,1,1,0,0
2194982,5e Arrondissement,45.75015,4.81938,Entire home/apt,1.0,1.0,$121.00,t,19,45,72,347,2021-09-15,3,3,0,0
2202777,1er Arrondissement,45.76494,4.83311,Entire home/apt,2.0,2.0,$95.00,t,4,19,32,302,2021-09-15,1,1,0,0
2208241,7e Arrondissement,45.74982,4.84152,Entire home/apt,1.0,1.0,$273.00,t,27,57,87,362,2021-09-15,1,1,0,0
2208581,2e Arrondissement,45.74233,4.81758,Entire home/apt,2.0,3.0,$110.00,t,9,39,68,68,2021-09-15,1,1,0,0
2216501,7e Arrondissement,45.74844,4.84519,Entire home/apt,1.0,3.0,$95.00,t,0,0,0,106,2021-09-15,1,1,0,0
2216537,9e Arrondissement,45.77141,4.79516,Private room,1.0,1.0,$25.00,t,0,0,27,27,2021-09-15,1,0,1,0
2255579,9e Arrondissement,45.77285,4.80027,Entire home/apt,1.0,0.0,$66.00,t,14,44,74,349,2021-09-15,1,1,0,0
2259937,9e Arrondissement,45.7749,4.80608,Entire home/apt,2.0,2.0,$75.00,t,3,3,4,192,2021-09-15,2,1,1,0
2276120,4e Arrondissement,45.78076,4.8292,Private room,2.0,5.0,$70.00,t,8,32,62,62,2021-09-15,1,0,1,0
2302128,8e Arrondissement,45.73998,4.87827,Entire home/apt,1.0,1.0,$59.00,t,7,20,37,294,2021-09-15,1,1,0,0
2309213,5e Arrondissement,45.76311,4.8276,Private room,1.0,1.0,$71.00,t,0,0,0,0,2021-09-15,1,0,1,0
2313380,4e Arrondissement,45.77633,4.82759,Private room,1.0,0.0,$46.00,t,14,44,74,74,2021-09-15,1,0,1,0
2323371,1er Arrondissement,45.77269,4.83438,Private room,1.0,2.0,$52.00,t,0,9,9,219,2021-09-15,2,0,2,0
2329755,1er Arrondissement,45.77196,4.8287,Entire home/apt,1.0,2.0,$49.00,t,0,0,0,0,2021-09-15,1,1,0,0
2352534,1er Arrondissement,45.77203,4.82518,Entire home/apt,1.0,1.0,$60.00,t,0,0,13,13,2021-09-15,1,1,0,0
2378146,4e Arrondissement,45.77518,4.83088,Entire home/apt,3.0,5.0,$140.00,t,0,0,0,257,2021-09-15,1,1,0,0
2383043,2e Arrondissement,45.74337,4.8206,Entire home/apt,2.0,3.0,$90.00,t,0,0,0,87,2021-09-15,2,2,0,0
2388414,2e Arrondissement,45.75263,4.82681,Entire home/apt,3.0,4.0,$105.00,t,0,3,5,225,2021-09-15,2,2,0,0
2391835,2e Arrondissement,45.74967,4.82316,Entire home/apt,1.0,2.0,$98.00,t,0,13,41,316,2021-09-15,33,33,0,0
2391982,5e Arrondissement,45.76341,4.82828,Entire home/apt,1.0,1.0,$89.00,t,0,0,0,190,2021-09-15,33,33,0,0
2398099,7e Arrondissement,45.74787,4.84894,Entire home/apt,2.0,2.0,$150.00,t,0,0,0,0,2021-09-15,1,1,0,0
2400825,5e Arrondissement,45.76242,4.8287,Entire home/apt,1.0,1.0,$77.00,t,6,23,40,160,2021-09-15,2,2,0,0
2415502,1er Arrondissement,45.77157,4.8274,Entire home/apt,1.0,2.0,$58.00,t,0,0,0,81,2021-09-15,1,1,0,0
2427874,6e Arrondissement,45.76659,4.86755,Entire home/apt,1.0,3.0,$55.00,t,0,8,38,218,2021-09-15,18,18,0,0
2446767,5e Arrondissement,45.75984,4.8187,Entire home/apt,1.0,3.0,$73.00,t,12,34,40,315,2021-09-15,1,1,0,0
2451471,5e Arrondissement,45.75974,4.82654,Entire home/apt,1.0,1.0,$40.00,t,0,0,0,0,2021-09-15,1,1,0,0
2475277,4e Arrondissement,45.77587,4.83075,Entire home/apt,,2.0,$58.00,t,11,25,51,301,2021-09-15,1,1,0,0
2491101,1er Arrondissement,45.76919,4.83509,Entire home/apt,,2.0,$61.00,t,0,0,0,0,2021-09-15,1,1,0,0
2522738,2e Arrondissement,45.75399,4.82564,Private room,1.0,1.0,$115.00,t,4,4,8,265,2021-09-15,3,1,1,0
2562218,3e Arrondissement,45.7499,4.884,Private room,1.0,1.0,$31.00,t,8,17,31,242,2021-09-15,2,0,2,0
2567555,1er Arrondissement,45.76789,4.82856,Entire home/apt,1.0,2.0,$58.00,t,14,24,24,24,2021-09-15,1,1,0,0
2574267,1er Arrondissement,45.76872,4.83502,Entire home/apt,,1.0,$51.00,t,13,43,73,348,2021-09-15,1,1,0,0
2598292,3e Arrondissement,45.75502,4.8576,Entire home/apt,1.0,2.0,$75.00,t,0,0,0,270,2021-09-15,19,19,0,0
2602298,1er Arrondissement,45.76579,4.83086,Entire home/apt,1.0,1.0,$40.00,t,0,4,13,260,2021-09-15,1,1,0,0
2604316,4e Arrondissement,45.77404,4.82609,Entire home/apt,1.0,1.0,$45.00,t,0,0,0,0,2021-09-15,1,1,0,0
2611038,6e Arrondissement,45.76753,4.84863,Entire home/apt,1.0,2.0,$65.00,t,0,0,0,87,2021-09-15,2,2,0,0
2640252,1er Arrondissement,45.76899,4.83543,Entire home/apt,,1.0,$53.00,t,0,0,0,231,2021-09-15,6,5,1,0
2650078,5e Arrondissement,45.76391,4.82787,Entire home/apt,1.0,3.0,$90.00,t,10,38,46,275,2021-09-15,2,2,0,0
2659302,1er Arrondissement,45.7729,4.82801,Entire home/apt,3.0,6.0,$225.00,t,0,2,9,264,2021-09-15,1,1,0,0
2674715,1er Arrondissement,45.76926,4.83696,Entire home/apt,1.0,1.0,$96.00,t,1,1,1,226,2021-09-15,1,1,0,0
2704034,2e Arrondissement,45.75868,4.83411,Entire home/apt,,1.0,$54.00,t,0,0,0,0,2021-09-15,1,1,0,0
2705522,1er Arrondissement,45.77393,4.83264,Entire home/apt,2.0,3.0,$110.00,t,0,0,0,0,2021-09-15,1,1,0,0
2711550,3e Arrondissement,45.75839,4.86368,Entire home/apt,3.0,3.0,$92.00,t,0,0,0,0,2021-09-15,2,1,1,0
2730056,3e Arrondissement,45.7635,4.86523,Entire home/apt,,2.0,$54.00,t,0,0,0,14,2021-09-15,83,83,0,0
2777134,7e Arrondissement,45.75142,4.8423,Entire home/apt,1.0,1.0,$50.00,t,0,1,1,270,2021-09-15,1,1,0,0
2828277,3e Arrondissement,45.7502,4.86365,Private room,1.0,1.0,$23.00,t,4,31,57,147,2021-09-15,1,0,1,0
2829757,8e Arrondissement,45.72357,4.88062,Entire home/apt,,1.0,$55.00,t,0,0,29,304,2021-09-15,1,1,0,0
2833275,3e Arrondissement,45.75513,4.8543,Entire home/apt,1.0,1.0,$45.00,t,0,0,0,0,2021-09-15,1,1,0,0
2839702,6e Arrondissement,45.76874,4.85276,Private room,1.0,2.0,$55.00,t,0,0,0,0,2021-09-15,2,1,1,0
2839704,6e Arrondissement,45.7701,4.85237,Entire home/apt,1.0,2.0,$45.00,t,0,0,0,0,2021-09-15,2,1,1,0
2854913,3e Arrondissement,45.75673,4.84315,Private room,1.0,1.0,$120.00,t,0,0,0,0,2021-09-15,1,0,1,0
2893118,3e Arrondissement,45.76093,4.84956,Entire home/apt,3.0,3.0,$150.00,t,0,0,0,0,2021-09-15,1,1,0,0
2894093,1er Arrondissement,45.77426,4.8355,Entire home/apt,1.0,2.0,$50.00,t,0,0,0,0,2021-09-15,1,1,0,0
2896466,6e Arrondissement,45.76755,4.85848,Entire home/apt,2.0,2.0,$160.00,t,4,4,4,234,2021-09-15,2,2,0,0
2897630,5e Arrondissement,45.75665,4.81511,Private room,1.0,3.0,$30.00,t,0,0,9,284,2021-09-15,10,0,10,0
2906198,5e Arrondissement,45.75696,4.81466,Private room,1.0,2.0,$49.00,t,0,0,0,0,2021-09-15,1,0,1,0
2915632,1er Arrondissement,45.77166,4.83278,Entire home/apt,3.0,5.0,$110.00,t,0,0,0,0,2021-09-15,3,1,2,0
2952123,1er Arrondissement,45.77151,4.83381,Entire home/apt,,2.0,$40.00,t,0,0,0,240,2021-09-15,2,2,0,0
2971337,1er Arrondissement,45.77178,4.83486,Entire home/apt,3.0,3.0,$120.00,t,0,0,0,0,2021-09-15,1,1,0,0
2976822,6e Arrondissement,45.76389,4.85684,Entire home/apt,1.0,2.0,$56.00,t,0,27,52,52,2021-09-15,1,1,0,0
2977144,7e Arrondissement,45.75465,4.8411,Entire home/apt,2.0,3.0,$90.00,t,0,0,0,0,2021-09-15,1,1,0,0
2987786,1er Arrondissement,45.77165,4.83446,Private room,1.0,1.0,$36.00,t,14,44,74,74,2021-09-15,3,1,2,0
2996021,3e Arrondissement,45.76127,4.8649,Entire home/apt,1.0,1.0,$59.00,t,0,0,0,0,2021-09-15,1,1,0,0
3004628,3e Arrondissement,45.75491,4.84705,Entire home/apt,1.0,2.0,$80.00,t,1,8,8,108,2021-09-15,1,1,0,0
3009702,1er Arrondissement,45.77249,4.83749,Entire home/apt,2.0,3.0,$50.00,t,0,0,0,0,2021-09-15,1,1,0,0
3020225,3e Arrondissement,45.75392,4.8675,Entire home/apt,1.0,2.0,$50.00,t,0,0,0,0,2021-09-15,1,1,0,0
3039971,5e Arrondissement,45.76789,4.82569,Entire home/apt,1.0,1.0,$64.00,t,0,24,50,325,2021-09-15,1,1,0,0
3045207,3e Arrondissement,45.75875,4.84109,Entire home/apt,,1.0,$156.00,t,19,49,78,96,2021-09-15,7,7,0,0
3080412,2e Arrondissement,45.76089,4.83703,Entire home/apt,1.0,1.0,$60.00,t,0,0,0,0,2021-09-15,1,1,0,0
3080845,2e Arrondissement,45.74357,4.82407,Private room,1.0,1.0,$55.00,t,17,47,77,257,2021-09-15,1,0,1,0
3086902,4e Arrondissement,45.77813,4.832,Entire home/apt,,1.0,$57.00,t,8,36,62,337,2021-09-15,1,1,0,0
3093025,9e Arrondissement,45.77138,4.80935,Entire home/apt,3.0,4.0,$150.00,t,0,0,0,0,2021-09-15,1,1,0,0
3104078,1er Arrondissement,45.76984,4.83626,Entire home/apt,2.0,4.0,$70.00,t,0,0,0,0,2021-09-15,1,1,0,0
3106592,7e Arrondissement,45.75093,4.8375,Private room,1.0,1.0,$30.00,t,0,0,0,0,2021-09-15,2,1,1,0
3109421,1er Arrondissement,45.76988,4.83745,Entire home/apt,1.0,2.0,$74.00,t,0,0,0,0,2021-09-15,95,95,0,0
3120432,4e Arrondissement,45.77842,4.8305,Entire home/apt,2.0,2.0,$88.00,t,14,44,74,349,2021-09-15,1,1,0,0
3121084,8e Arrondissement,45.72471,4.8801,Entire home/apt,,1.0,$42.00,t,0,0,0,0,2021-09-15,2,2,0,0
3127625,7e Arrondissement,45.75131,4.84255,Entire home/apt,1.0,1.0,$29.00,t,0,0,0,0,2021-09-15,1,1,0,0
3136123,6e Arrondissement,45.77007,4.84382,Entire home/apt,2.0,3.0,$85.00,t,0,0,0,0,2021-09-15,1,1,0,0
3141991,2e Arrondissement,45.75542,4.8291,Entire home/apt,1.0,1.0,$124.00,t,0,0,0,167,2021-09-15,1,1,0,0
3151277,7e Arrondissement,45.74895,4.8446,Entire home/apt,2.0,4.0,$62.00,t,0,0,0,0,2021-09-15,2,1,1,0
3159431,5e Arrondissement,45.75791,4.82451,Entire home/apt,1.0,2.0,$80.00,t,1,11,37,304,2021-09-15,1,1,0,0
3160087,7e Arrondissement,45.75421,4.84102,Entire home/apt,1.0,1.0,$50.00,t,0,0,0,0,2021-09-15,1,1,0,0
3163205,1er Arrondissement,45.76868,4.83646,Entire home/apt,,1.0,$55.00,t,10,38,60,60,2021-09-15,1,1,0,0
3164398,5e Arrondissement,45.75863,4.81362,Entire home/apt,3.0,5.0,$450.00,t,0,0,0,0,2021-09-15,1,1,0,0
3190160,1er Arrondissement,45.77267,4.83501,Entire home/apt,1.0,1.0,$50.00,t,0,0,0,0,2021-09-15,1,1,0,0
3192296,5e Arrondissement,45.76629,4.8242,Entire home/apt,1.0,1.0,$35.00,t,0,0,0,0,2021-09-15,95,95,0,0
3210633,4e Arrondissement,45.7767,4.83573,Entire home/apt,2.0,4.0,$69.00,t,0,0,0,0,2021-09-15,1,1,0,0
3214660,1er Arrondissement,45.76831,4.82809,Entire home/apt,5.0,8.0,$260.00,t,16,29,52,325,2021-09-15,1,1,0,0
3221863,1er Arrondissement,45.76993,4.83423,Private room,1.0,2.0,$52.00,t,0,10,11,268,2021-09-15,2,0,2,0
3244325,4e Arrondissement,45.77943,4.8313,Entire home/apt,1.0,1.0,$70.00,f,0,0,0,0,2021-09-15,1,1,0,0
3253366,5e Arrondissement,45.75438,4.82383,Entire home/apt,6.0,7.0,$664.00,t,3,3,3,3,2021-09-15,2,2,0,0
3257201,8e Arrondissement,45.73385,4.87554,Entire home/apt,,1.0,$26.00,t,0,0,0,0,2021-09-15,1,1,0,0
3280693,1er Arrondissement,45.76973,4.81748,Entire home/apt,3.0,7.0,$115.00,t,0,0,0,0,2021-09-15,1,1,0,0
3289527,5e Arrondissement,45.7603,4.82485,Entire home/apt,,1.0,$53.00,t,0,0,0,0,2021-09-15,2,2,0,0
3291458,7e Arrondissement,45.75408,4.84338,Entire home/apt,2.0,2.0,$60.00,f,0,0,0,0,2021-09-15,2,1,1,0
3297586,9e Arrondissement,45.79923,4.83447,Private room,1.0,2.0,$75.00,t,20,50,80,170,2021-09-15,1,0,1,0
3299292,5e Arrondissement,45.76775,4.82486,Entire home/apt,1.0,1.0,$116.00,t,0,0,0,0,2021-09-15,1,1,0,0
3305894,2e Arrondissement,45.7579,4.8331,Entire home/apt,1.0,2.0,$56.00,t,1,1,3,3,2021-09-15,1,1,0,0
3327240,2e Arrondissement,45.75895,4.82997,Private room,,,$150.00,t,19,49,79,79,2021-09-15,1,0,1,0
3328615,2e Arrondissement,45.7658,4.83808,Entire home/apt,2.0,1.0,$46.00,t,0,0,0,0,2021-09-15,1,1,0,0
3337578,1er Arrondissement,45.77084,4.83444,Entire home/apt,,1.0,$49.00,t,27,57,87,362,2021-09-15,1,1,0,0
3343095,3e Arrondissement,45.75253,4.86438,Entire home/apt,2.0,2.0,$60.00,t,0,0,0,0,2021-09-15,1,1,0,0
3345995,2e Arrondissement,45.76445,4.83257,Entire home/apt,4.0,4.0,$180.00,t,2,2,2,6,2021-09-15,1,1,0,0
3355484,2e Arrondissement,45.75459,4.82583,Private room,1.0,1.0,$18.00,t,0,0,0,270,2021-09-15,1,0,1,0
3369420,5e Arrondissement,45.76469,4.82817,Entire home/apt,2.0,2.0,$150.00,t,0,0,0,21,2021-09-15,1,1,0,0
3374855,7e Arrondissement,45.74165,4.84043,Entire home/apt,1.0,2.0,$61.00,t,0,13,14,14,2021-09-15,1,1,0,0
3377168,3e Arrondissement,45.74194,4.88661,Entire home/apt,2.0,4.0,$95.00,t,22,44,74,75,2021-09-15,19,19,0,0
3398563,6e Arrondissement,45.76912,4.85759,Entire home/apt,1.0,4.0,$220.00,t,0,0,0,0,2021-09-15,2,2,0,0
3401117,1er Arrondissement,45.77027,4.83319,Entire home/apt,1.0,2.0,$35.00,t,2,8,32,307,2021-09-15,1,1,0,0
3402686,1er Arrondissement,45.77126,4.83592,Entire home/apt,2.0,2.0,$100.00,t,0,0,0,0,2021-09-15,1,1,0,0
3403380,7e Arrondissement,45.74704,4.84685,Entire home/apt,2.0,4.0,$110.00,t,0,0,0,257,2021-09-15,1,1,0,0
3410356,6e Arrondissement,45.77631,4.84484,Private room,1.0,1.0,$48.00,t,17,47,77,352,2021-09-15,1,0,1,0
3414046,3e Arrondissement,45.75558,4.8426,Private room,1.0,1.0,$35.00,t,0,0,0,272,2021-09-15,10,0,10,0
3415136,9e Arrondissement,45.77187,4.80833,Entire home/apt,1.0,1.0,$140.00,t,23,53,83,358,2021-09-15,1,1,0,0
3426320,6e Arrondissement,45.76768,4.84891,Entire home/apt,1.0,1.0,$60.00,t,0,0,0,0,2021-09-15,1,1,0,0
3435928,4e Arrondissement,45.77694,4.826,Entire home/apt,3.0,3.0,$80.00,t,0,0,0,0,2021-09-15,1,1,0,0
3447042,3e Arrondissement,45.75294,4.86501,Entire home/apt,1.0,2.0,$52.00,t,0,14,38,110,2021-09-15,1,1,0,0
3464928,1er Arrondissement,45.76888,4.83336,Entire home/apt,1.0,2.0,$55.00,t,0,0,0,0,2021-09-15,1,1,0,0
3465206,4e Arrondissement,45.7778,4.82397,Entire home/apt,3.0,3.0,$140.00,t,0,0,0,0,2021-09-15,1,1,0,0
3467295,8e Arrondissement,45.73617,4.8674,Entire home/apt,,1.0,$30.00,t,0,0,0,0,2021-09-15,2,2,0,0
3471231,9e Arrondissement,45.77666,4.80853,Entire home/apt,1.0,1.0,$47.00,t,0,0,0,0,2021-09-15,1,1,0,0
3476834,3e Arrondissement,45.75495,4.86566,Private room,1.0,1.0,$30.00,t,0,0,0,0,2021-09-15,3,1,2,0
3476854,3e Arrondissement,45.75555,4.86745,Entire home/apt,2.0,2.0,$70.00,t,0,0,0,0,2021-09-15,3,1,2,0
3491859,4e Arrondissement,45.78249,4.83729,Entire home/apt,3.0,5.0,$150.00,t,14,44,72,162,2021-09-15,1,1,0,0
3501079,8e Arrondissement,45.74013,4.86697,Entire home/apt,2.0,3.0,$99.00,t,0,0,0,0,2021-09-15,1,1,0,0
3514864,3e Arrondissement,45.7552,4.86702,Private room,1.0,1.0,$21.00,t,0,0,0,0,2021-09-15,3,1,2,0
3515405,6e Arrondissement,45.7664,4.84937,Entire home/apt,1.0,1.0,$50.00,t,0,0,0,0,2021-09-15,1,1,0,0
3517871,5e Arrondissement,45.7632,4.82684,Entire home/apt,1.0,2.0,$110.00,t,5,6,10,224,2021-09-15,3,3,0,0
3519149,4e Arrondissement,45.78133,4.83485,Entire home/apt,4.0,7.0,$229.00,t,0,0,0,0,2021-09-15,1,1,0,0
3547608,8e Arrondissement,45.74278,4.86675,Entire home/apt,1.0,0.0,$72.00,t,0,0,14,287,2021-09-15,9,9,0,0
3557394,1er Arrondissement,45.77381,4.83658,Private room,1.0,1.0,$54.00,t,0,0,0,164,2021-09-15,2,1,1,0
3569031,4e Arrondissement,45.77514,4.82299,Entire home/apt,1.0,1.0,$42.00,t,5,29,44,296,2021-09-15,1,1,0,0
3573866,1er Arrondissement,45.77261,4.83272,Entire home/apt,1.0,2.0,$28.00,t,0,0,0,0,2021-09-15,1,1,0,0
3583248,5e Arrondissement,45.75907,4.8257,Entire home/apt,1.0,2.0,$90.00,t,0,0,0,0,2021-09-15,1,1,0,0
3597316,9e Arrondissement,45.79016,4.81428,Entire home/apt,2.0,3.0,$80.00,t,0,0,0,0,2021-09-15,1,1,0,0
3600741,7e Arrondissement,45.73622,4.83858,Private room,1.0,1.0,$31.00,t,0,0,0,0,2021-09-15,1,0,1,0
3602139,5e Arrondissement,45.76259,4.8275,Entire home/apt,1.0,1.0,$150.00,t,0,0,0,0,2021-09-15,1,1,0,0
3607373,2e Arrondissement,45.76158,4.83268,Private room,1.0,1.0,$25.00,t,0,0,0,0,2021-09-15,1,0,1,0
3609743,5e Arrondissement,45.76411,4.78683,Private room,1.0,1.0,$60.00,t,0,0,0,268,2021-09-15,4,1,3,0
3614144,7e Arrondissement,45.74834,4.8509,Entire home/apt,1.0,1.0,$75.00,t,0,0,0,0,2021-09-15,1,1,0,0
3647704,7e Arrondissement,45.74965,4.83815,Private room,1.0,2.0,$15.00,t,0,0,0,0,2021-09-15,1,0,1,0
3648091,9e Arrondissement,45.77404,4.80796,Entire home/apt,3.0,3.0,$77.00,t,0,0,0,26,2021-09-15,95,95,0,0
3650741,3e Arrondissement,45.75644,4.84377,Entire home/apt,2.0,2.0,$85.00,t,0,0,4,259,2021-09-15,1,1,0,0
3658060,7e Arrondissement,45.75188,4.84784,Entire home/apt,1.0,1.0,$40.00,t,0,0,0,0,2021-09-15,1,1,0,0
3664047,4e Arrondissement,45.77639,4.8339,Entire home/apt,1.0,1.0,$65.00,t,0,0,0,0,2021-09-15,1,1,0,0
3664923,4e Arrondissement,45.77507,4.83404,Entire home/apt,2.0,2.0,$150.00,t,0,0,0,0,2021-09-15,1,1,0,0
3683970,3e Arrondissement,45.75308,4.85314,Entire home/apt,2.0,5.0,$30.00,t,0,0,0,0,2021-09-15,1,1,0,0
3703665,8e Arrondissement,45.73613,4.8679,Entire home/apt,,1.0,$30.00,t,0,0,0,0,2021-09-15,2,2,0,0
3724105,7e Arrondissement,45.74794,4.83589,Entire home/apt,3.0,4.0,$105.00,t,0,0,0,0,2021-09-15,1,1,0,0
3766207,1er Arrondissement,45.76968,4.82945,Entire home/apt,1.0,1.0,$55.00,t,0,0,0,0,2021-09-15,1,1,0,0
3788419,2e Arrondissement,45.76199,4.8371,Entire home/apt,1.0,2.0,$109.00,t,0,0,0,199,2021-09-15,1,1,0,0
3791356,1er Arrondissement,45.77406,4.83683,Entire home/apt,3.0,3.0,$180.00,t,0,29,59,334,2021-09-15,2,1,1,0
3794251,8e Arrondissement,45.74118,4.87339,Entire home/apt,1.0,1.0,$60.00,t,0,0,0,72,2021-09-15,19,19,0,0
3800788,1er Arrondissement,45.76584,4.83337,Entire home/apt,1.0,1.0,$50.00,t,29,59,89,364,2021-09-15,1,1,0,0
3818579,3e Arrondissement,45.76024,4.87399,Entire home/apt,,2.0,$38.00,t,0,0,0,0,2021-09-15,1,1,0,0
3823796,4e Arrondissement,45.77692,4.83506,Entire home/apt,1.0,5.0,$140.00,f,0,0,0,0,2021-09-15,1,1,0,0
3832026,6e Arrondissement,45.77075,4.85109,Entire home/apt,2.0,2.0,$120.00,t,0,15,27,97,2021-09-15,1,1,0,0
3832677,2e Arrondissement,45.75324,4.82561,Private room,1.0,1.0,$50.00,t,0,0,0,76,2021-09-15,1,0,1,0
3835662,1er Arrondissement,45.76891,4.83539,Entire home/apt,1.0,1.0,$250.00,t,0,0,0,0,2021-09-15,1,1,0,0
3840598,8e Arrondissement,45.74494,4.86555,Entire home/apt,2.0,2.0,$70.00,t,0,0,4,6,2021-09-15,3,3,0,0
3840978,6e Arrondissement,45.76902,4.85504,Entire home/apt,1.0,1.0,$54.00,t,2,13,32,114,2021-09-15,3,3,0,0
3848179,3e Arrondissement,45.75524,4.84772,Entire home/apt,1.0,1.0,$45.00,t,0,0,0,0,2021-09-15,1,1,0,0
3848853,1er Arrondissement,45.77036,4.83556,Entire home/apt,1.0,1.0,$50.00,t,0,0,0,0,2021-09-15,1,1,0,0
3889993,9e Arrondissement,45.77445,4.80769,Entire home/apt,1.0,2.0,$90.00,t,0,0,0,0,2021-09-15,1,1,0,0
3894843,3e Arrondissement,45.74647,4.88034,Entire home/apt,1.0,2.0,$40.00,t,0,0,0,252,2021-09-15,1,1,0,0
3927605,4e Arrondissement,45.77911,4.83596,Entire home/apt,1.0,1.0,$70.00,t,0,3,6,260,2021-09-15,1,1,0,0
3936034,7e Arrondissement,45.75269,4.8469,Private room,1.0,1.0,$41.00,t,0,0,1,276,2021-09-15,1,0,1,0
3945204,9e Arrondissement,45.7769,4.80203,Entire home/apt,,1.0,$64.00,t,20,50,80,99,2021-09-15,4,4,0,0
3945849,1er Arrondissement,45.7739,4.83097,Entire home/apt,3.0,3.0,$100.00,t,0,0,0,0,2021-09-15,1,1,0,0
3951129,1er Arrondissement,45.77352,4.8328,Entire home/apt,2.0,2.0,$69.00,t,0,0,0,0,2021-09-15,2,1,1,0
3964177,4e Arrondissement,45.77762,4.82419,Entire home/apt,3.0,5.0,$350.00,t,0,0,0,0,2021-09-15,1,1,0,0
4011574,7e Arrondissement,45.74851,4.83932,Private room,1.0,1.0,$25.00,t,0,0,0,0,2021-09-15,1,0,1,0
4018020,1er Arrondissement,45.77103,4.83371,Entire home/apt,3.0,6.0,$325.00,t,0,0,0,0,2021-09-15,1,1,0,0
4018802,6e Arrondissement,45.77032,4.856,Entire home/apt,1.0,1.0,$90.00,t,0,0,0,0,2021-09-15,1,1,0,0
4019465,4e Arrondissement,45.77952,4.83439,Private room,1.0,1.0,$39.00,t,0,0,0,257,2021-09-15,2,0,2,0
4027941,3e Arrondissement,45.75353,4.8814,Private room,1.0,1.0,$32.00,t,2,12,31,179,2021-09-15,1,0,1,0
4042997,7e Arrondissement,45.74839,4.84561,Entire home/apt,1.0,1.0,$59.00,t,7,26,56,76,2021-09-15,1,1,0,0
4057391,3e Arrondissement,45.76117,4.85038,Entire home/apt,3.0,3.0,$200.00,t,0,0,0,0,2021-09-15,1,1,0,0
4063212,6e Arrondissement,45.76437,4.8553,Entire home/apt,,0.0,$54.00,t,0,0,0,257,2021-09-15,1,1,0,0
4066162,7e Arrondissement,45.74215,4.85357,Entire home/apt,1.0,2.0,$61.00,t,0,0,0,0,2021-09-15,1,1,0,0
4070443,6e Arrondissement,45.76933,4.8511,Entire home/apt,2.0,2.0,$350.00,t,0,0,0,0,2021-09-15,1,1,0,0
4072886,2e Arrondissement,45.76396,4.83231,Entire home/apt,2.0,2.0,$160.00,t,0,0,0,0,2021-09-15,1,1,0,0
4075204,6e Arrondissement,45.77031,4.85088,Entire home/apt,1.0,1.0,$69.00,t,12,42,72,347,2021-09-15,1,1,0,0
4077042,5e Arrondissement,45.75842,4.82663,Private room,1.0,1.0,$85.00,t,0,0,0,0,2021-09-15,1,0,1,0
4080590,7e Arrondissement,45.74355,4.8491,Entire home/apt,,1.0,$65.00,t,4,34,64,339,2021-09-15,1,1,0,0
4094226,2e Arrondissement,45.75206,4.82393,Entire home/apt,5.0,6.0,$336.00,t,0,0,0,0,2021-09-15,1,1,0,0
4098481,3e Arrondissement,45.75352,4.86877,Private room,1.0,1.0,$20.00,t,0,0,0,0,2021-09-15,1,0,1,0
4102079,7e Arrondissement,45.74719,4.84281,Entire home/apt,1.0,1.0,$39.00,t,0,0,0,0,2021-09-15,1,1,0,0
4103384,1er Arrondissement,45.77027,4.83416,Entire home/apt,1.0,2.0,$59.00,t,0,0,13,237,2021-09-15,1,1,0,0
4103566,6e Arrondissement,45.76569,4.85148,Entire home/apt,1.0,1.0,$68.00,t,3,18,48,323,2021-09-15,1,1,0,0
4114452,9e Arrondissement,45.76817,4.79364,Private room,1.0,1.0,$32.00,t,14,44,74,349,2021-09-15,2,0,2,0
4126356,1er Arrondissement,45.769,4.83654,Entire home/apt,1.0,1.0,$60.00,t,0,0,0,258,2021-09-15,1,1,0,0
4147239,3e Arrondissement,45.75467,4.85887,Entire home/apt,,1.0,$46.00,t,4,30,55,145,2021-09-15,1,1,0,0
